https://www.imdb.com/name/nm3966456/bio?ref_=nm_ov_bio_sm,"Taapsee Pannu was born on August 1, 1987 in Delhi, India. She made her acting debut with the 2010 Telugu film Jhummandi Naadam, directed by K. Raghavendra Rao. Since then, she has appeared in a number of critically acclaimed films such as Aadukalam, Vastadu Naa Raju and Mr. Perfect. Her Tamil film Aadukalam won six National Film Awards at the 58th National Film Awards. She has also worked in a Malayalam film and has been signed on for three Telugu films and several Hindi films. She was awarded Most Enthusiastic Performer-Female Award at the 2014 Edison Awards for her performance in the Tamil film Arrambam (2013). Taapsee went on to star in several commercially successful films including Pink (2016), Badla (2019) and Game Over (2019), and received critical acclaim for her performances in Naam Shabana (2017), Mulk (2018), Manmarziyaan (2018) and Saand Ki Aankh (2019)."
https://www.imdb.com/name/nm0129464/bio?ref_=nm_ov_bio_sm,"Classically-trained veteran actor David Calder was born on 1 August 1946 in Portsmouth, England. His impressive career in acting began as early as 1968 around the age of 22. Easily known to British audiences for his work in film and television, Calder perhaps is better known to American audiences with his appearances in high profile movies such as the James Bond spy-action film The World Is Not Enough (1999) as Sir Robert King, the on-screen father of French actress Sophie Marceau. He also appeared in Rob Cohen's The Mummy: Tomb of the Dragon Emperor (2008), the third installment to the Stephen Sommers-directed Mummy films starring Brendan Fraser. During the 2010s, Calder has appeared in further A-list films and television series, including the Ron Howard-directed car-racing film drama Rush (2013), starring Chris Hemsworth. His continued work in British television includes appearances on The Wrong Mans (2013) and Casualty (1986). Calder appeared in the 2016 miniseries The Moonstone (2016) and guest-starred in Emerald City (2016)."
https://www.imdb.com/name/nm0445903/bio?ref_=nm_ov_bio_sm,"Elijah Kelley was born on August 1, 1986 in LaGrange, Georgia, USA. He is an actor, known for Hairspray (2007), Lee Daniels' The Butler (2013) and Strange Magic (2015)."
https://www.imdb.com/name/nm2193861/bio?ref_=nm_ov_bio_sm,"Thomas was born in Brooklyn, New York, but moved to Los Angeles, California, and now resides there.At age 10 he made his Broadway debut in 2003 as Young Simba in the Broadway production of The Lion King (1994). In 2004, he appeared as Jackie Thibodeaux in the original Broadway cast of Tony Kushner's ""Caroline, or Change."" He also toured with the company during its five-month run in Los Angeles and San Francisco. Thomas also performed in the Broadway production of the musical version of Alice Walker's The Color Purple (1985).In 2007, he appeared alongside Robin Williams and Terrence Howard in the film August Rush (2007) as Arthur, in which he performed the song ""La Bamba,"" and he was the singing voice of Tyrone in The Backyardigans (2004). Thomas has also guest-starred on Jack's Big Music Show (2005) and Just Jordan (2007). He also appeared as Harper in the iCarly (2007) episode ""iCarly Saves TV"" and was featured on The Naked Brothers Band (2007) Christmas special. He is a main character on Victorious (2010), in the role of André, which premiered on Nickelodeon on March 27, 2010."
https://www.imdb.com/name/nm0428216/bio?ref_=nm_ov_bio_sm,"Henry Burk Jones was born in New Jersey and raised in Philadelphia, Pennsylvania. He was the son of Helen (Burk) and John Francis Xavier Jones, and the grandson of Pennsylvania Representative Henry Burk, a Prussian immigrant. He graduated from St. Joseph's College. His Broadway debut was in 1938 in Maurice Evans' ""Hamlet"" (Reynaldo and the second gravedigger). He served in the army in World War II. His highly-reviewed stage appearances included the murdered handyman in ""The Bad Seed,"" which he reprised in the film version (The Bad Seed (1956)), and the part of Louis Howe, President Franklin D. Roosevelt's confidant in Sunrise at Campobello (1960). Though very ordinary in appearance (""The casting directors didn't know what to do with me. I was never tall enough or good looking enough to play juvenile leads""), he had a long and varied career on Broadway, in movies and television. His parts included a wide range of second-string roles (ministers, judges, janitors), often with a dark and even frightening underside. His television career, which included over 150 appearances, began early, in 1950. Though his movies included such well-known titles as Will Success Spoil Rock Hunter? (1957), 3:10 to Yuma (1957), Butch Cassidy and the Sundance Kid (1969), The Grifters (1990), and Dick Tracy (1990) no doubt his most recognizable screen performance was in the brief role of the methodical, nearly cruel coroner in Alfred Hitchcock's Vertigo (1958). He lived in Santa Monica, CA, and died 17 May 1999, aged 86, at the UCLA Medical Center."
https://www.imdb.com/name/nm0001963/bio?ref_=nm_ov_bio_sm,"Born and raised in San Antonio, Texas, Borrego studied theatre and dance at The University of Incarnate Word; he studied acting at The California Institute of the Arts. In the 1980s he attended an open audition for the TV Series ""Fame"" where he won the role of ""Jesse Velasquez"", a role he would have for three years. Borrego, however, would return to the stage appearing in productions at the noted Joseph Papp Theatre in New York City and The Mark Taper Forum in Los Angeles. In addition to standout performances on stage and in films such as ""Blood In, Blood Out"" and ""Follow Me Home"", he began Lupita Productions in 1990. Lupita has produced theatrical productions and concerts; additionally, Lupita has produced two 16mm short films: ""El Suendo de Simon"" (1993) by James Borrego and ""Flattime"" (1995) by Jimmy Santiago Baca. At home in front of the camera, on stage, or in the producer's seat, Borrego continues to be one of the most versatile and resilient talents of our time."
https://www.imdb.com/name/nm0752876/bio?ref_=nm_ov_bio_sm,"Thomas Jay Ryan was born on August 1, 1962 in Pittsburgh, Pennsylvania, USA. He is an actor, known for Eternal Sunshine of the Spotless Mind (2004), Henry Fool (1997) and Fay Grim (2006)."
https://www.imdb.com/name/nm0029435/bio?ref_=nm_ov_bio_sm,"Born in Redding, California, Ashley spent his early years growing up in the rural back-country of Northern California. Drawn towards performing by the age of 5, he spent his entire childhood performing in musical and theater productions. As a young teenager, after being hired as a voice-actor in several Playstation roles playing games, he began taking private acting lessons.One month after signing with a talent manager, he became a breakout star on the hit ABC series, ""Making The Band"" (2000)_. Overnight, Ashley became a teen-heart throb as a member of the multi-platinum group, O-Town - signed by legendary music mogul Clive Davis.Ashley was the lead in the MTV series, ""There & Back: Ashley Parker Angel"" (2006)_, toured internationally and released his solo album, ""Soundtrack to Your Life"", on Universal Records. His single, ""Let U Go"", achieved the highest debut on Billboard's hot singles chart of any artist in 2006.Desiring to focus on a career in acting, in early 2007, Ashley put his career as a successful recording artist on the back burner and accepted the lead role in ""Hairspray"" on Broadway. His performance earned him top reviews from both the New York Times and New York Post.Building upon his successful run on Broadway, Ashley set his sights on a career in film and television. He starred in Sony's latest chapter of the ""Wild Things"" franchise and recently co-starred alongside Frankie Muniz in the family superhero comedy, Pizza Man (2011) - due out in 2011."
https://www.imdb.com/name/nm0131814/bio?ref_=nm_ov_bio_sm,"Rob Camilletti was born on August 1, 1964 in Queens, New York City, New York, USA. He is an actor, known for Born on the Fourth of July (1989), Loverboy (1989) and Soapdish (1991)."
https://www.imdb.com/name/nm1299690/bio?ref_=nm_ov_bio_sm,"Hu Guan was born on August 1, 1968 in Beijing, China. He is a director and producer, known for Mr. Six (2015), Cow (2009) and The Eight Hundred (2020). He has been married to Jing Liang since January 28, 2005. They have two children."
https://www.imdb.com/name/nm0722397/bio?ref_=nm_ov_bio_sm,"Cameron Rhodes was born on August 1, 1967 in New Zealand. He is known for his work on Housebound (2014), The Lord of the Rings: The Fellowship of the Ring (2001) and The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)."
https://www.imdb.com/name/nm3526931/bio?ref_=nm_ov_bio_sm,"Abbas is an Egyptian bilingual professional script writer, fluent both in written and spoken Arabic and English. Abbas was born and raised in Egypt where he grew up in an artistic environment. His late father was a sculpture and painter and his late mother is an acclaimed high fashion designer in the Arab world.He graduated with a BA in Banking. Abbas is very well traveled, and he is very familiar with the western culture and has also lived for several years in California. During his early twenties, he won several titles of Junior and National HW bodybuilding Mr. Egypt. Having always a passion for all forms of art, he produced interior design work and has recently created Fugoura, a line of trendy fusion ladies wear. Abbas started writing a weekly political article in ""Altahrir"", one of Egypt's newest and trendiest newspaper. He completed a degree in film at NYU School of Continued Education in 1999, studied a Screenwriters Mastering and Acting techniques for Writers and Directors, as well as Camera in action and Directing."
https://www.imdb.com/name/nm0079353/bio?ref_=nm_ov_bio_sm,"Val Bettin was born on August 1, 1923 in La Crosse, Wisconsin, USA as Valentine Bettin. He is an actor, known for The Great Mouse Detective (1986), Somewhere in Time (1980) and Shrek (2001)."
https://www.imdb.com/name/nm1398781/bio?ref_=nm_ov_bio_sm,"In 1977, aged 8, Declan was taken to the cinema for the first time. He queued for hours. Once eventually inside, he began, as he thought you were supposed to, to run up and down the aisles playing airplanes with a total stranger. The film started and as the Star Destroyer chased the Rebel blockade-runner across the screen, he became transfixed, mesmerized by the spectacle. Star Wars was his introduction into cinema.Poor Declan! Intellectually we must admit, he was not of much importance. He never said a brilliant or even ill-natured thing in his life. Ultimately he became nothing, a delightful, ineffectual young man with a perfect profile and no profession. Obviously, realizing his own shortcomings he made the natural and seamless transition into directing.After a heartbreaking - yet much deserved divorce, Declan returned to education at the tender age of 26 - by embedding himself into the Oxford School of Drama. However, this only convinced him the world wasn't yet ready for his unique anti-acting style, so after this brief incarceration and whilst still remaining painfully under educated and overdressed, he graced his presence upon Bournemouth Film School.Earning a place on the prestigious The Fuji Film Scholarship allowed Declan to make his first narrative film; A Frozen Chicken Saves the Soaps Day - the film was honored to be invited to many of the major European film festivals. He is also rumored to have directed the satirical homage 'Potemkin: The Runner's Cut', starring Charles Dance, which also became entrenched in the International festival circuit.A commission to co-pen two historically drama epics kept Declan in Liquorice Allsorts. Brittania (about Boadicea) and Conqueror (unsurprisingly about William the Conqueror).With his dirty baseball cap at a jaunty angle, Declan took a directing secondment into network television drama on UK cop show The Bill - which resulted in a short-listing in the New Director (Fiction) category at the BAFTA Television Craft Awards which undoubtedly helped Declan become a regular director on several prime-time continuing dramas across all UK terrestrial networks.He then moved into 'Single Dramas' with feature length psychological thriller Wire in the Blood and an adaptation of an Andy McNab novella The Grey Man. BBC's flagship Robin Hood fulfilled his schoolboy mentality before he exchanged (the now VERY dirty) baseball cap for a stetson and went hunting serial killers in Texas with Prayer of the Bone. On the return from distant shores he began cohabiting with vampires, werewolves and ghosts in the pilot of the hit show Being Human and battling dragons and Greek mythological monsters in Merlin and Atlantis.The invention of the spell-checker eventually seduced Declan back into writing - resulting in the whiskey soaked revenge thriller, Broken Cove, (Black List 2014). Despite the typos, the script was also a Nicholl Scholarship quarter finalist. His follow-up script, Numb, was a Final Draft Big Break quarter finalist and Page Finalist (2015). In 2018 he was nominated for an Emmy for directing on Free Rein - which is obviously better than not being nominated.Declan is represented in the UK by Jack Thomas at Independent Talent."
https://www.imdb.com/name/nm0383708/bio?ref_=nm_ov_bio_sm,"Rumi Hiiragi was born on August 1, 1987 in Tokyo, Japan. She is an actress, known for Spirited Away (2001), Ponyo (2008) and From Up on Poppy Hill (2011)."
https://www.imdb.com/name/nm0065266/bio?ref_=nm_ov_bio_sm,"Robert Beck was born on August 1, 1970 in Chiswick, London, England as Robert Thomas Beck. He is an actor, known for Emmerdale Farm (1972), Always and Everyone (1999) and The Upper Hand (1990). He has been married to Jane Danson since December 10, 2005. They have two children."
https://www.imdb.com/name/nm0998342/bio?ref_=nm_ov_bio_sm,"Sean Price Williams was born on August 1, 1977 in Wilmington, Delaware, USA. He is known for his work on Good Time (2017), One Man Dies a Million Times (2019) and Let's Get Lost (2020)."
https://www.imdb.com/name/nm0931608/bio?ref_=nm_ov_bio_sm,"Roshumba Williams was born on August 1, 1968 in Chicago, Illinois, USA. She is an actress, known for Mortal Kombat: Conquest (1998), Fastlane (2002) and Ally McBeal (1997). She was previously married to Gary Dourdan."
https://www.imdb.com/name/nm0905515/bio?ref_=nm_ov_bio_sm,"Stuart Wade was born on August 1, 1971 in Halifax, Yorkshire, England. He is an actor, known for Emmerdale Farm (1972), Dream (2001) and Drug Abuse (2000). He has been married to Tonicha Jeronimo since August 2000. They have one child."
https://www.imdb.com/name/nm0004039/bio?ref_=nm_ov_bio_sm,"Larry A. Thompson, acclaimed Hollywood film producer, talent manager, lawyer, book packager, author, Broadway Producer, and motivational speaker, is founder and President of the Larry A. Thompson Organization, a next-generation, Los Angeles based Talent Management, Motion Picture, Television, and New Media Production Studio.Thompson has managed the careers of over 200 Stars and produced 20 Movies for Television, 5 Motion Pictures, 2 Television Series, 12 Television Specials, and various Series Pilots. His movies made for television include: the high-profile Elizabeth Taylor and Richard Burton biopic, Liz & Dick, starring Lindsay Lohan and Grant Bowler; the highly acclaimed Lifetime Movie, Amish Grace; the ABC World Premiere And The Beat Goes On: The Sonny and Cher Story; CBS's Lucy and Desi: Before The Laughter; and CBS's The Woman He Loved (The historical Royal romance of the Duke and Duchess of Windsor).Thompson was voted ""Showman Of The Year"" in 1998 by the U.S. Television Fan Association. He has received the Industry's prestigious Vision Award and his productions have won 2 Accolade Awards, 2 Imagen Awards, The Epiphany Prize, The Wilbur Award, The Christopher Award, and have received Nominations for 10 Emmys, 6 Imagen Awards, 2 Prism Awards, the Humanitas Prize, and a Golden Globe. He serves on the Advisory Boards of The Delta Blues Museum, Paulist Productions, and Good News Communications. He is a Founding Member Enthusiast of the Museum of The Bible in Washington, D.C. and a Charter Member of the United States Capitol Historical Society. He is perennially listed in Who's Who In America and Who's Who In The World, and on August 1, 2018, Thompson was awarded the Albert Nelson Marquis Lifetime Achievement Award by Marquis Who's Who.The National Conference of Personal Managers inducted Thompson into the Personal Managers Hall of Fame on May 12, 2016. Thompson was also honored on September 19, 2013, by the Talent Managers Association with the prestigious Seymour Heller Award for Lifetime Achievement in Talent Management. These two entertainment industry awards are the highest honors a personal manager can receive for representing talent.Thompson was Knighted in Rome, Italy on May 20, 2017. Grand Prior, Prince Lorenzo de' Medici, sponsored Thompson, an American of Italian Heritage, into the prestigious Ordine di San Martino del Monte delle Beatitudini (the Order of Saint Martin of Mount of the Beatitudes) as a Patron of the Arts and Protector of the Most Needy and presided at the Investiture Mass of Knighthood at the Chiesa di San Silvestro al Quirinale (Church of San Silvestro at Quirinal Hill).Thompson ran for United States Congress as an Independent in California's 37th District in March 2020. Visit: www.LarryThompsonForCongress.com.Thompson and his team of managers have guided the careers of over 200 artists including, among others, William Shatner, Drew Barrymore, Mariska Hargitay, Jason Bateman, David Hasselhoff, Scott Hamilton, Cindy Crawford, Joan Rivers, Shannen Doherty, Linda Evans, Cicely Tyson, Barry White, Tatum O'Neal, Donna Mills, Linda Blair, Bruce Boxleitner, Justine Bateman, Alan Thicke, Donna Dixon, William Devane, Richard Pryor, Tori Spelling, Robert Blake, Scott Baio, David Hunt, Melissa Rivers, Merle Haggard, Iman, Steve Guttenberg, Sally Kellerman, Delta Burke, and Sonny & Cher. Thompson currently manages, among others, the careers of William Shatner, whom he has represented for the past 40 years, Cicely Tyson, Prince Lorenzo de' Medici, and Taylor Ann Thompson.As a motivational lecturer and author, Thompson's bestselling self-help book, ""Shine: A Powerful 4-Step Plan For Becoming A Star In Anything You Do"" (McGraw Hill - March 1, 2006/Paperback - November 8, 2004/Hardcover) serves as the catalyst for Project Rise and Shine, (www.ProjectRiseandShine.com), an organization he founded whereby successful stars, who serve as role models to so many fans, can use their power of celebrity to uplift and motivate others to become stars in their own lives. This living community provides daily personal guidance and original inspiring programming through a dynamic online networking environment, a series of motivational workshops, and personal affirmative stories directly from celebrities themselves. Thompson is presently preparing his next book, ""Life's Red Carpet.""Thompson, a former co-owner of New World Pictures, is not only a premier Motion Picture and Television producer but also one of the industry's most knowledgeable and experienced financiers and packagers of film and television projects. Thompson's diversified background has made him and the Larry A. Thompson Organization one of the most hallmark names in the show business community.He started his career in show business as in-house counsel for Capitol Records. He negotiated the famed Beatles breakup and by the 1970s he was a founding partner in the entertainment law firm of Thompson, Shankman, Bond and Moss. For five years he packaged movie and television projects and represented the careers of many prominent actors and performers. He also orchestrated the $300-million-dollar merger between Harrahs and Holiday Inn. When the law partnership was amicably dissolved, Thompson created the Larry A. Thompson Organization, a company devoted to film production and personal management of talent.Thompson, with two other lawyers, Harry Sloan and Larry Kuppin, subsequently purchased New World Pictures from Roger Corman for $16.5 million dollars and immediately took the company public. He sold his New World equity position in 1983 and refocused his attention to independent film production and talent management.In 2001, Thompson Executive Produced two 1-hour UPN Network Specials titled ""Iron Chef USA: Showdown In Las Vegas"" and ""Iron Chef USA: Holiday Showdown"" based on the very popular Japanese show ""Iron Chef.""His highly acclaimed 2003 Lifetime television movie ""A Date With Darkness: The Trial And Capture Of Andrew Luster"" was the third highest cable movie of the year and received rave reviews.His movie ""Little Girl Lost: The Delimar Vera Story,"" which aired on Lifetime Movie Network on August 17, 2008, was the highest-rated, two-hour movie in Lifetime Movie Network's 10-year history. In 2009, the movie garnered six Imagen Awards Nominations, and it won two of the awards: one for Best Primetime Television Program and the other for Best Actor/Television - Hector Bustamante.Thompson Co-Executive Produced, with Joel Gallen of Tenth Planet Productions, the ""Comedy Central Roast of Joan Rivers."" The critically acclaimed special aired on August 9, 2009, on Comedy Central.Thompson, who has produced multiple bio-pics on iconic figures including Elizabeth Taylor and Richard Burton, Lucy & Desi, Sonny & Cher, and the Duke and Duchess of Windsor, produced a 2-hour special production for the Bio Channel on Scott Hamilton titled ""Scott Hamilton: Return To The Ice."" He produced the inspirational program in association with 44 Blue Productions. It premiered to glowing reviews on March 8, 2010.Thompson's critically-acclaimed movie ""Amish Grace,"" based on the true story of the 2006 Nickel Mines, Pennsylvania, schoolhouse shooting, had its world premiere on Lifetime Movie Network on Palm Sunday, March 28, 2010. More than 4 million viewers tuned in to ""Amish Grace"" starring Kimberly Williams-Paisley, Tammy Blanchard, and Matt Letscher. The movie broke all Network records, becoming the highest-rated and most-watched original movie in the history of Lifetime Movie Network.He Executive Produced the ""Comedy Central Roast of David Hasselhoff,"" which aired on Comedy Central on August 15, 2010. It was the highest-rated show for the night in ALL of TV among males 18-34.Thompson Executive Produced a one-woman comedy special with Joan Rivers titled ""Don't Start With Me."" It aired on Showtime on November 15, 2012.He produced with Michael Wilson the reality series ""Celebrity Videos.""Thompson, in 2012, produced the high-profile Lifetime Television movie event, ""Liz & Dick,"" starring Lindsay Lohan and Grant Bowler. The movie is about the epic love story between Elizabeth Taylor and Richard Burton. It was shot in Los Angeles. The movie was written by Peabody and Humanitas Award Winner, Christopher Monger, (""Temple Grandin""), and was directed by Lloyd Kramer (""The Five People You Meet In Heaven""). It was broadcast on Lifetime Television on November 25, 2012. It drew an audience of 3.5 million people and was nominated for two Emmys in hairstyling and makeup.He was an Executive Producer on the ""22nd Annual Movieguide Awards,"" which aired on ReelzChannel on March 1, 2014. It starred, among many others, ""Duck Dynasty's"" Korie and Willie Robertson, ""The Bible's"" Roma Downey and Mark Burnett, ""American Idol's"" Jordin Sparks, James Denton, AJ Michalka, Corbin Bernsen, with performances by Billy Ray Cyrus, Jacob Latimore, Richie Sambora, and evangelist Joni Eareckson Tada who sang the Oscar-nominated (yet rescinded) song ""Alone Yet Not Alone.""Thompson was an Executive Producer on the ""23rd Annual Movieguide Awards,"" which aired on ReelzChannel on February 21, 2015. Hosted by Bill Engvall, the special starred Diogo Morgado, Korie Robertson, Corbin Bernsen, Jacob Latimore, Cory Oliver, Billy Boyd, Pat Boone, with all-star performances by Stevie Wonder, Ledisi, Take 6, Lecrae, and many others.He was an Executive Producer on the ""24th Annual Movieguide Awards,"" which aired on ReelzChannel on February 22, 2016. Hosted by Joe Mantegna and Sadie Robertson, the special starred David Oyelowo, Dolly Parton, Lily Tomlin, Abigail Breslin, Jane Seymour, Ricky Schroder, Tamar Braxton, Kevin Sorbo, John Schneider, Karen Abercrombie, Ken Wales, Ernie Hudson, Gatlin Green, Sloane Morgan Siegel, Alyvia Alyn Lind, and many others, with all-star performances by Trace Adkins and Andra Day.As a book packager, Thompson has developed and packaged with Joan Rivers a series of murder mystery novels titled ""The Red Carpet Murder Mysteries."" The first book in the series, ""Murder At The Academy Awards®,"" written by Joan Rivers with Jerrilyn Farmer, was published in hardcover by Pocket Books, a division of Simon & Schuster, on January 27, 2009. ""The Red Carpet Murder Mysteries"" is also being developed as a franchise of television movies.Thompson also developed the book ""Men Are Stupid And They Like Big Boobs: A Woman's Guide to Beauty Through Plastic Surgery,"" written by Joan Rivers with Valerie Frankel. It was published in hardcover by Pocket Books on December 30, 2008.On Broadway, Thompson produced William Shatner's one-man show, ""Shatner's World...We Just Live in It,"" at The Music Box, a Shubert Organization Theatre, February 16, 2012 - March 4, 2012. The show toured 15 cities in the United States and finished on April 19, 2012. The U.S. 2012-2013 tour started November 8, 2012 and ran through January 26, 2013. The show continues to tour in 2016. Thompson filmed a version of the show as a television special in Hamilton, Ontario, Canada on December 8, 2012 titled ""Shatner's World."" A further version of that show with additional, special content was exhibited by Fathom Entertainment in 635 theaters nationally on April 24, 2014.Thompson, his wife, Kelly, their daughter, Taylor, and son, Trevor, live in Beverly Hills, California."
